year,stAbbr,cropName,coName,st_crop_yr_co_prem
1989,IN,WHEAT,Jackson,1447
1989,IN,WHEAT,Jasper,860
1989,IN,WHEAT,Jay,2355
1989,IN,WHEAT,Jefferson,2811
1989,IN,WHEAT,Jennings,472
1989,IN,WHEAT,Johnson,946
1989,IN,WHEAT,Knox,24284
1989,IN,WHEAT,Kosciusko,1332
1989,IN,WHEAT,Lake,3046
1989,IN,WHEAT,Lawrence,691
1989,IN,WHEAT,Madison,1140
1989,IN,WHEAT,Marshall,1248
1989,IN,WHEAT,Miami,1066
1989,IN,WHEAT,Montgomery,685
1989,IN,WHEAT,Newton,885
1989,IN,WHEAT,Noble,247
1989,IN,WHEAT,Orange,1292
1989,IN,WHEAT,Owen,382
1989,IN,WHEAT,Parke,548
1989,IN,WHEAT,Posey,5452
1989,IN,WHEAT,Pulaski,2905
1989,IN,WHEAT,Putnam,1142
1989,IN,WHEAT,Randolph,4409
1989,IN,WHEAT,Rush,1135
1989,IN,WHEAT,Shelby,4730
1989,IN,WHEAT,St Joseph,1470
1989,IN,WHEAT,Sullivan,10997
1989,IN,WHEAT,Tippecanoe,2332
1989,IN,WHEAT,Vermillion,598
1989,IN,WHEAT,Vigo,2191
1989,IN,WHEAT,Wabash,2200
1989,IN,WHEAT,Washington,3364
1989,IN,WHEAT,Wayne,3412
1989,IN,WHEAT,Wells,2659
1989,IN,WHEAT,White,1693
1989,IN,WHEAT,Whitley,2828
1989,MN,CORN,Aitkin,6417
1989,MN,CORN,All Other Counties,0
1989,MN,CORN,Anoka,57827
1989,MN,CORN,Becker,57230
1989,MN,CORN,Beltrami,11181
1989,MN,CORN,Benton,389442
1989,MN,CORN,Big Stone,405626
1989,MN,CORN,Blue Earth,825029
1989,MN,CORN,Brown,796264
1989,MN,CORN,Carlton,5453
1989,MN,CORN,Carver,528934
1989,MN,CORN,Cass,17968
1989,MN,CORN,Chippewa,624168
1989,MN,CORN,Chisago,135507
1989,MN,CORN,Clay,138866
1989,MN,CORN,Clearwater,10918
1989,MN,CORN,Cottonwood,690313
1989,MN,CORN,Crow Wing,31499
1989,MN,CORN,Dakota,447873
1989,MN,CORN,Dodge,317427
1989,MN,CORN,Douglas,339163
1989,MN,CORN,East Otter Tail,318016
1989,MN,CORN,East Polk,75325
1989,MN,CORN,Faribault,917305
1989,MN,CORN,Fillmore,896954
1989,MN,CORN,Freeborn,766467
1989,MN,CORN,Goodhue,592433
1989,MN,CORN,Grant,157971
1989,MN,CORN,Hennepin,167140
1989,MN,CORN,Houston,258812
1989,MN,CORN,Hubbard,18340
1989,MN,CORN,Isanti,140000
1989,MN,CORN,Jackson,994461
1989,MN,CORN,Kanabec,60694
1989,MN,CORN,Kandiyohi,870537
1989,MN,CORN,Kittson,10932
1989,MN,CORN,Koochiching,3805
1989,MN,CORN,Lac Qui Parle,770736
1989,MN,CORN,Lake of the Woods,1136
1989,MN,CORN,Le Sueur,465410
1989,MN,CORN,Lincoln,647125
1989,MN,CORN,Lyon,1017073
1989,MN,CORN,Mahnomen,7697
1989,MN,CORN,Marshall,60818
1989,MN,CORN,Martin,817556
1989,MN,CORN,McLeod,586953
1989,MN,CORN,Meeker,897765
1989,MN,CORN,Mille Lacs,107843
1989,MN,CORN,Morrison,591808
1989,MN,CORN,Mower,822480
1989,MN,CORN,Murray,870800
1989,MN,CORN,Nicollet,860996
1989,MN,CORN,Nobles,1037749
1989,MN,CORN,Norman,25279
1989,MN,CORN,Olmsted,540472
1989,MN,CORN,Pennington,23296
1989,MN,CORN,Pine,108830
1989,MN,CORN,Pipestone,625889
1989,MN,CORN,Pope,523137
1989,MN,CORN,Red Lake,47916
1989,MN,CORN,Redwood,1649830
1989,MN,CORN,Renville,1256172
1989,MN,CORN,Rice,478289
1989,MN,CORN,Rock,723003
1989,MN,CORN,Roseau,14419
1989,MN,CORN,Scott,248241
1989,MN,CORN,Sherburne,150522
1989,MN,CORN,Sibley,910619
1989,MN,CORN,Stearns,2381713
1989,MN,CORN,Steele,482113
1989,MN,CORN,Stevens,643204
1989,MN,CORN,Swift,776257
1989,MN,CORN,Todd,465921
1989,MN,CORN,Traverse,259498
1989,MN,CORN,Wabasha,232838
1989,MN,CORN,Wadena,90296
1989,MN,CORN,Waseca,436433
1989,MN,CORN,Washington,189227
1989,MN,CORN,Watonwan,587138
1989,MN,CORN,West Otter Tail,219276
1989,MN,CORN,West Polk,48048
1989,MN,CORN,Wilkin,127028
1989,MN,CORN,Winona,274623
1989,MN,CORN,Wright,696656
1989,MN,CORN,Yellow Medicine,1175144
1989,MN,SOYBEANS,All Other Counties,0
1989,MN,SOYBEANS,Anoka,9437
1989,MN,SOYBEANS,Becker,282695
1989,MN,SOYBEANS,Benton,18939
1989,MN,SOYBEANS,Big Stone,522587
1989,MN,SOYBEANS,Blue Earth,699861
1989,MN,SOYBEANS,Brown,542297
1989,MN,SOYBEANS,Chippewa,393612
1989,MN,SOYBEANS,Chisago,29392
1989,MN,SOYBEANS,Clay,347988
1989,MN,SOYBEANS,Clearwater,1301
1989,MN,SOYBEANS,Cottonwood,537431
1989,MN,SOYBEANS,Dakota,170020
1989,MN,SOYBEANS,Dodge,127095
1989,MN,SOYBEANS,Douglas,65745
1989,MN,SOYBEANS,East Otter Tail,23029
1989,MN,SOYBEANS,East Polk,67845
1989,MN,SOYBEANS,Faribault,946824
1989,MN,SOYBEANS,Fillmore,97206
1989,MN,SOYBEANS,Freeborn,500128
1989,MN,SOYBEANS,Goodhue,154857
1989,MN,SOYBEANS,Grant,472588
1989,MN,SOYBEANS,Hennepin,24404
1989,MN,SOYBEANS,Houston,11618
1989,MN,SOYBEANS,Isanti,32300
1989,MN,SOYBEANS,Jackson,790791
1989,MN,SOYBEANS,Kanabec,2760
1989,MN,SOYBEANS,Kandiyohi,314997
1989,MN,SOYBEANS,Kittson,4825
1989,MN,SOYBEANS,Lac Qui Parle,632280
1989,MN,SOYBEANS,Le Sueur,238198
1989,MN,SOYBEANS,Lincoln,323313
1989,MN,SOYBEANS,Lyon,627106
1989,MN,SOYBEANS,Mahnomen,56209
1989,MN,SOYBEANS,Marshall,78220
1989,MN,SOYBEANS,Martin,733102
1989,MN,SOYBEANS,McLeod,255932
1989,MN,SOYBEANS,Meeker,346498
1989,MN,SOYBEANS,Mille Lacs,6488
1989,MN,SOYBEANS,Morrison,13187
1989,MN,SOYBEANS,Mower,612752
1989,MN,SOYBEANS,Murray,653058
1989,MN,SOYBEANS,Nicollet,505964
1989,MN,SOYBEANS,Nobles,757487
1989,MN,SOYBEANS,Norman,135503
1989,MN,SOYBEANS,Olmsted,106195
1989,MN,SOYBEANS,Pennington,5387
1989,MN,SOYBEANS,Pine,6228
1989,MN,SOYBEANS,Pipestone,351576
1989,MN,SOYBEANS,Pope,179141
1989,MN,SOYBEANS,Red Lake,12440
1989,MN,SOYBEANS,Redwood,1174137
1989,MN,SOYBEANS,Renville,870918
1989,MN,SOYBEANS,Rice,121909
1989,MN,SOYBEANS,Rock,437661
1989,MN,SOYBEANS,Roseau,10948
1989,MN,SOYBEANS,Scott,63891
1989,MN,SOYBEANS,Sherburne,63306
1989,MN,SOYBEANS,Sibley,474458
1989,MN,SOYBEANS,Stearns,168300
1989,MN,SOYBEANS,Steele,157852
1989,MN,SOYBEANS,Stevens,506031
1989,MN,SOYBEANS,Swift,522234
1989,MN,SOYBEANS,Todd,24251
1989,MN,SOYBEANS,Traverse,454044
1989,MN,SOYBEANS,Wabasha,32368
1989,MN,SOYBEANS,Waseca,221264
1989,MN,SOYBEANS,Washington,61361
1989,MN,SOYBEANS,Watonwan,386177
1989,MN,SOYBEANS,West Otter Tail,138749
1989,MN,SOYBEANS,West Polk,74977
1989,MN,SOYBEANS,Wilkin,502500
1989,MN,SOYBEANS,Winona,20129
1989,MN,SOYBEANS,Wright,180149
1989,MN,SOYBEANS,Yellow Medicine,697080
1989,MN,WHEAT,All Other Counties,0
1989,MN,WHEAT,Becker,222666
1989,MN,WHEAT,Beltrami,11911
1989,MN,WHEAT,Benton,111
1989,MN,WHEAT,Big Stone,288615
1989,MN,WHEAT,Blue Earth,2652
1989,MN,WHEAT,Brown,9005
1989,MN,WHEAT,Carver,3361
1989,MN,WHEAT,Chippewa,89693
1989,MN,WHEAT,Chisago,36
1989,MN,WHEAT,Clay,666762
1989,MN,WHEAT,Clearwater,11758
1989,MN,WHEAT,Cottonwood,4231
1989,MN,WHEAT,Dakota,3818
1989,MN,WHEAT,Dodge,602
1989,MN,WHEAT,East Otter Tail,18557
1989,MN,WHEAT,East Polk,186669
1989,MN,WHEAT,Faribault,1369
1989,MN,WHEAT,Fillmore,114
1989,MN,WHEAT,Freeborn,191
1989,MN,WHEAT,Goodhue,1674
1989,MN,WHEAT,Grant,231629
1989,MN,WHEAT,Hennepin,4046
1989,MN,WHEAT,Hubbard,1253
1989,MN,WHEAT,Jackson,527
1989,MN,WHEAT,Kandiyohi,26830
1989,MN,WHEAT,Kittson,1308749
1989,MN,WHEAT,Koochiching,7301
1989,MN,WHEAT,Lac Qui Parle,218801
1989,MN,WHEAT,Lake of the Woods,31071
1989,MN,WHEAT,Le Sueur,7711
1989,MN,WHEAT,Lincoln,42922
1989,MN,WHEAT,Lyon,24659
1989,MN,WHEAT,Mahnomen,73901
1989,MN,WHEAT,Marshall,1633603
1989,MN,WHEAT,McLeod,15931
1989,MN,WHEAT,Meeker,23208
1989,MN,WHEAT,Morrison,278
1989,MN,WHEAT,Mower,512
1989,MN,WHEAT,Murray,4494
1989,MN,WHEAT,Nicollet,10800
1989,MN,WHEAT,Nobles,2890
1989,MN,WHEAT,Norman,511453
1989,MN,WHEAT,Olmsted,730
1989,MN,WHEAT,Pennington,300865
1989,MN,WHEAT,Pipestone,6420
1989,MN,WHEAT,Pope,73420
1989,MN,WHEAT,Red Lake,187102
1989,MN,WHEAT,Redwood,26209
1989,MN,WHEAT,Renville,75223
1989,MN,WHEAT,Rice,4776
1989,MN,WHEAT,Rock,0
1989,MN,WHEAT,Roseau,707158
1989,MN,WHEAT,Scott,4436
1989,MN,WHEAT,Sherburne,2327
1989,MN,WHEAT,Sibley,21152
1989,MN,WHEAT,Stearns,15002
1989,MN,WHEAT,Steele,807
1989,MN,WHEAT,Stevens,240875
1989,MN,WHEAT,Swift,135669
1989,MN,WHEAT,Todd,4768
1989,MN,WHEAT,Traverse,295286
1989,MN,WHEAT,Wabasha,93
1989,MN,WHEAT,Wadena,1483
1989,MN,WHEAT,Waseca,1570
1989,MN,WHEAT,Washington,1229
1989,MN,WHEAT,Watonwan,969
1989,MN,WHEAT,West Otter Tail,114025
1989,MN,WHEAT,West Polk,808837
1989,MN,WHEAT,Wilkin,462388
1989,MN,WHEAT,Wright,3312
1989,MN,WHEAT,Yellow Medicine,76540
1989,NE,CORN,Adams,427804
1989,NE,CORN,Antelope,345610
1989,NE,CORN,Banner,40875
1989,NE,CORN,Boone,351330
1989,NE,CORN,Box Butte,158394
1989,NE,CORN,Boyd,41000
1989,NE,CORN,Brown,358426
1989,NE,CORN,Burt,602532
1989,NE,CORN,Butler,331674
1989,NE,CORN,Cass,718969
1989,NE,CORN,Cedar,472927
1989,NE,CORN,Chase,762984
1989,NE,CORN,Cherry,86548
1989,NE,CORN,Cheyenne,42040
1989,NE,CORN,Clay,382557
1989,NE,CORN,Colfax,406407
1989,NE,CORN,Cuming,694976
1989,NE,CORN,Custer,1325424
1989,NE,CORN,Dakota,192063
1989,NE,CORN,Dawes,14574
1989,NE,CORN,Dawson,1083643
1989,NE,CORN,Deuel,78642
1989,NE,CORN,Dixon,328641
1989,NE,CORN,Dodge,409927
1989,NE,CORN,Douglas,213196
1989,NE,CORN,Dundy,757397
1989,NE,CORN,Fillmore,205729
1989,NE,CORN,Franklin,205853
1989,NE,CORN,Frontier,523826
1989,NE,CORN,Furnas,352926
1989,NE,CORN,Gage,58971
1989,NE,CORN,Garden,50390
1989,NE,CORN,Garfield,28953
1989,NE,CORN,Gosper,407754
1989,NE,CORN,Greeley,274983
1989,NE,CORN,Hall,659492
1989,NE,CORN,Hamilton,240142
1989,NE,CORN,Harlan,343644
1989,NE,CORN,Hayes,285874
1989,NE,CORN,Hitchcock,188895
1989,NE,CORN,Holt,377471
1989,NE,CORN,Howard,378363
1989,NE,CORN,Jefferson,80535
1989,NE,CORN,Johnson,32205
1989,NE,CORN,Kearney,450813
1989,NE,CORN,Keith,266306
1989,NE,CORN,Keya Paha,44449
1989,NE,CORN,Kimball,96149
1989,NE,CORN,Knox,348073
1989,NE,CORN,Lancaster,44660
1989,NE,CORN,Lincoln,1137947
1989,NE,CORN,Logan,94474
1989,NE,CORN,Loup,35789
1989,NE,CORN,Madison,326326
1989,NE,CORN,Merrick,270804
1989,NE,CORN,Morrill,182632
1989,NE,CORN,Nance,356833
1989,NE,CORN,Nemaha,515290
1989,NE,CORN,Nuckolls,48202
1989,NE,CORN,Otoe,461313
1989,NE,CORN,Pawnee,33208
1989,NE,CORN,Perkins,639256
1989,NE,CORN,Phelps,1051416
1989,NE,CORN,Pierce,262855
1989,NE,CORN,Platte,471451
1989,NE,CORN,Polk,219235
1989,NE,CORN,Red Willow,288208
1989,NE,CORN,Richardson,444925
1989,NE,CORN,Rock,183189
1989,NE,CORN,Saline,61072
1989,NE,CORN,Sarpy,302193
1989,NE,CORN,Saunders,692463
1989,NE,CORN,Scotts Bluff,207116
1989,NE,CORN,Seward,115146
1989,NE,CORN,Sheridan,131029
1989,NE,CORN,Sherman,405006
1989,NE,CORN,Sioux,27078
1989,NE,CORN,Stanton,474785
1989,NE,CORN,Thayer,126279
1989,NE,CORN,Thurston,389323
1989,NE,CORN,Washington,560774
1989,NE,CORN,Wayne,487914
1989,NE,CORN,Webster,78347
1989,NE,CORN,Wheeler,90119
1989,NE,CORN,York,146923
1989,NE,SOYBEANS,Adams,82051
1989,NE,SOYBEANS,Antelope,72746
1989,NE,SOYBEANS,Boone,28727
1989,NE,SOYBEANS,Boyd,9518
1989,NE,SOYBEANS,Brown,8436
1989,NE,SOYBEANS,Buffalo,193841
1989,NE,SOYBEANS,Burt,345793
1989,NE,SOYBEANS,Butler,153556
1989,NE,SOYBEANS,Cass,341137
1989,NE,SOYBEANS,Cedar,130046
1989,NE,SOYBEANS,Chase,5690
1989,NE,SOYBEANS,Clay,113855
1989,NE,SOYBEANS,Colfax,177658
1989,NE,SOYBEANS,Cuming,290508
1989,NE,SOYBEANS,Custer,164504
1989,NE,SOYBEANS,Dakota,44378
1989,NE,SOYBEANS,Dawson,111462
1989,NE,SOYBEANS,Dixon,83816
1989,NE,SOYBEANS,Dodge,186632
1989,NE,SOYBEANS,Douglas,65898
1989,NE,SOYBEANS,Dundy,4625
1989,NE,SOYBEANS,Fillmore,84700
1989,NE,SOYBEANS,Franklin,31914
1989,NE,SOYBEANS,Frontier,25496
1989,NE,SOYBEANS,Furnas,56150
1989,NE,SOYBEANS,Gage,156909
1989,NE,SOYBEANS,Garfield,1026
1989,NE,SOYBEANS,Gosper,39517
1989,NE,SOYBEANS,Greeley,35377
1989,NE,SOYBEANS,Hall,58471
1989,NE,SOYBEANS,Hamilton,41708
1989,NE,SOYBEANS,Harlan,56374
1989,NE,SOYBEANS,Hayes,4543
1989,NE,SOYBEANS,Hitchcock,7777
1989,NE,SOYBEANS,Holt,33552
1989,NE,SOYBEANS,Howard,32086
1989,NE,SOYBEANS,Jefferson,84995
1989,NE,SOYBEANS,Johnson,46584
1989,NE,SOYBEANS,Kearney,65466
1989,NE,SOYBEANS,Keith,6751
1989,NE,SOYBEANS,Keya Paha,3724
1989,NE,SOYBEANS,Knox,64987
1989,NE,SOYBEANS,Lancaster,102528
1989,NE,SOYBEANS,Lincoln,18227
1989,NE,SOYBEANS,Loup,5384
1989,NE,SOYBEANS,Madison,124367
1989,NE,SOYBEANS,Merrick,35720
1989,NE,SOYBEANS,Nance,44397
1989,NE,SOYBEANS,Nemaha,297931
1989,NE,SOYBEANS,Nuckolls,31952
1989,NE,SOYBEANS,Otoe,226044
1989,NE,SOYBEANS,Pawnee,84037
1989,NE,SOYBEANS,Perkins,13641
1989,NE,SOYBEANS,Phelps,96719
1989,NE,SOYBEANS,Pierce,62037
1989,NE,SOYBEANS,Platte,161652
1989,NE,SOYBEANS,Polk,84791
1989,NE,SOYBEANS,Red Willow,30117
1989,NE,SOYBEANS,Richardson,337599
1989,NE,SOYBEANS,Rock,9170
1989,NE,SOYBEANS,Saline,57584
1989,NE,SOYBEANS,Sarpy,91534
1989,NE,SOYBEANS,Saunders,304579
1989,NE,SOYBEANS,Seward,85508
1989,NE,SOYBEANS,Sherman,76288
1989,NE,SOYBEANS,Stanton,116038
1989,NE,SOYBEANS,Thayer,72367
1989,NE,SOYBEANS,Valley,103167
1989,NE,SOYBEANS,Washington,253552
1989,NE,SOYBEANS,Wayne,127406
1989,NE,SOYBEANS,Webster,16137
1989,NE,SOYBEANS,Wheeler,7804
1989,NE,SOYBEANS,York,53251
1989,NE,WHEAT,Adams,44475
1989,NE,WHEAT,Banner,172655
1989,NE,WHEAT,Boone,5181
1989,NE,WHEAT,Box Butte,298298
1989,NE,WHEAT,Buffalo,50369
1989,NE,WHEAT,Burt,2015
1989,NE,WHEAT,Butler,13945
1989,NE,WHEAT,Cass,14645
1989,NE,WHEAT,Chase,161249
1989,NE,WHEAT,Cherry,3704
1989,NE,WHEAT,Cheyenne,590728
1989,NE,WHEAT,Clay,13225
1989,NE,WHEAT,Colfax,4980
1989,NE,WHEAT,Cuming,30
1989,NE,WHEAT,Custer,49129
1989,NE,WHEAT,Dawes,93415
1989,NE,WHEAT,Dawson,7303
1989,NE,WHEAT,Deuel,330412
1989,NE,WHEAT,Dodge,3827
1989,NE,WHEAT,Douglas,669
1989,NE,WHEAT,Dundy,139376
1989,NE,WHEAT,Fillmore,12351
1989,NE,WHEAT,Franklin,26279
1989,NE,WHEAT,Frontier,213898
1989,NE,WHEAT,Furnas,199524
1989,NE,WHEAT,Gage,45922
1989,NE,WHEAT,Garden,183569
1989,NE,WHEAT,Gosper,68120
1989,NE,WHEAT,Greeley,4744
1989,NE,WHEAT,Hall,4892
1989,NE,WHEAT,Hamilton,3204
1989,NE,WHEAT,Harlan,68668
1989,NE,WHEAT,Hayes,179816
1989,NE,WHEAT,Hitchcock,241884
1989,NE,WHEAT,Holt,1354
1989,NE,WHEAT,Howard,11285
1989,NE,WHEAT,Jefferson,40321
1989,NE,WHEAT,Johnson,13306
1989,NE,WHEAT,Kearney,19457
1989,NE,WHEAT,Keith,139484
1989,NE,WHEAT,Keya Paha,2912
1989,NE,WHEAT,Kimball,464825
1989,NE,WHEAT,Knox,287
1989,NE,WHEAT,Lancaster,31976
1989,NE,WHEAT,Lincoln,99471
1989,NE,WHEAT,Logan,10226
1989,NE,WHEAT,Madison,238
1989,NE,WHEAT,Merrick,4991
1989,NE,WHEAT,Morrill,90868
1989,NE,WHEAT,Nance,15265
1989,NE,WHEAT,Nemaha,32007
1989,NE,WHEAT,Nuckolls,54600
1989,NE,WHEAT,Otoe,15462
1989,NE,WHEAT,Pawnee,25377
1989,NE,WHEAT,Perkins,416134
1989,NE,WHEAT,Phelps,14498
1989,NE,WHEAT,Platte,2846
1989,NE,WHEAT,Polk,4963
1989,NE,WHEAT,Red Willow,200714
1989,NE,WHEAT,Richardson,37123
1989,NE,WHEAT,Saline,32627
1989,NE,WHEAT,Sarpy,1361
1989,NE,WHEAT,Saunders,15546
1989,NE,WHEAT,Scotts Bluff,31889
1989,NE,WHEAT,Seward,5762
1989,NE,WHEAT,Sheridan,223328
1989,NE,WHEAT,Sherman,21184
1989,NE,WHEAT,Thayer,59736
1989,NE,WHEAT,Valley,12307
1989,NE,WHEAT,Washington,2960
1989,NE,WHEAT,Webster,77691
1989,NE,WHEAT,York,1401
1990,IA,CORN,Adair,461827
1990,IA,CORN,Allamakee,190969
1990,IA,CORN,Appanoose,202505
1990,IA,CORN,Benton,693687
1990,IA,CORN,Black Hawk,655799
1990,IA,CORN,Boone,704368
1990,IA,CORN,Bremer,433075
1990,IA,CORN,Buchanan,605208
1990,IA,CORN,Buena Vista,652947
1990,IA,CORN,Butler,553410
1990,IA,CORN,Calhoun,513957
1990,IA,CORN,Carroll,587719
1990,IA,CORN,Cass,511678
1990,IA,CORN,Cerro Gordo,886424
1990,IA,CORN,Cherokee,603947
1990,IA,CORN,Clarke,287990
1990,IA,CORN,Clay,615680
1990,IA,CORN,Clayton,461972
1990,IA,CORN,Clinton,962283
1990,IA,CORN,Crawford,1039084
1990,IA,CORN,Dallas,628339
1990,IA,CORN,Decatur,208674
1990,IA,CORN,Delaware,669454
1990,IA,CORN,Des Moines,368268
1990,IA,CORN,Dickinson,347759
1990,IA,CORN,Dubuque,426682
1990,IA,CORN,E Pottawattamie,601940
1990,IA,CORN,Emmet,442588
1990,IA,CORN,Fayette,504106
1990,IA,CORN,Floyd,704769
1990,IA,CORN,Fremont,713047
1990,IA,CORN,Greene,716430
1990,IA,CORN,Grundy,414338
1990,IA,CORN,Guthrie,406510
1990,IA,CORN,Hamilton,743689
1990,IA,CORN,Hardin,637607
1990,IA,CORN,Harrison,782419
1990,IA,CORN,Henry,544231
1990,IA,CORN,Humboldt,415492
1990,IA,CORN,Ida,699014
1990,IA,CORN,Jackson,489677
1990,IA,CORN,Jasper,822425
1990,IA,CORN,Jefferson,517384
1990,IA,CORN,Johnson,563644
1990,IA,CORN,Jones,816302
1990,IA,CORN,Keokuk,834760
1990,IA,CORN,Kossuth,1109496
1990,IA,CORN,Lee,555910
1990,IA,CORN,Linn,619367
1990,IA,CORN,Louisa,566292
1990,IA,CORN,Lucas,247671
1990,IA,CORN,Lyon,677578
1990,IA,CORN,Madison,426197
1990,IA,CORN,Mahaska,655971
1990,IA,CORN,Marion,412893
1990,IA,CORN,Marshall,664535
1990,IA,CORN,Mills,600930
1990,IA,CORN,Mitchell,843954
1990,IA,CORN,Monona,511170
1990,IA,CORN,Monroe,210201
1990,IA,CORN,Montgomery,428918
1990,IA,CORN,Muscatine,602371
1990,IA,CORN,O Brien,447938
1990,IA,CORN,Osceola,444818
1990,IA,CORN,Page,466324
1990,IA,CORN,Palo Alto,608655
1990,IA,CORN,Plymouth,1315642
1990,IA,CORN,Pocahontas,659899
1990,IA,CORN,Polk,395770
1990,IA,CORN,Poweshiek,529185
1990,IA,CORN,Ringgold,273364
1990,IA,CORN,Sac,767700
1990,IA,CORN,Scott,404463
1990,IA,CORN,Shelby,884809
1990,IA,CORN,Sioux,1030199
1990,IA,CORN,Story,838070
1990,IA,CORN,Tama,691847
1990,IA,CORN,Van Buren,299092
1990,IA,CORN,Warren,493526
1990,IA,CORN,Washington,741385
1990,IA,CORN,Wayne,347054
1990,IA,CORN,Webster,709505
1990,IA,CORN,Winnebago,469637
1990,IA,CORN,Winneshiek,316414
1990,IA,CORN,Woodbury,1140160
1990,IA,CORN,Worth,480791
1990,IA,CORN,Wright,615137
1990,IA,SOYBEANS,Adair,168550
1990,IA,SOYBEANS,Allamakee,2337
1990,IA,SOYBEANS,Appanoose,84223
1990,IA,SOYBEANS,Benton,379930
1990,IA,SOYBEANS,Black Hawk,219555
1990,IA,SOYBEANS,Boone,315265
1990,IA,SOYBEANS,Bremer,78321
1990,IA,SOYBEANS,Buchanan,109061
1990,IA,SOYBEANS,Buena Vista,362116
1990,IA,SOYBEANS,Butler,157438
1990,IA,SOYBEANS,Calhoun,324666
1990,IA,SOYBEANS,Carroll,183162
1990,IA,SOYBEANS,Cass,213504
1990,IA,SOYBEANS,Cerro Gordo,304681
1990,IA,SOYBEANS,Cherokee,312248
1990,IA,SOYBEANS,Clarke,115847
1990,IA,SOYBEANS,Clay,368198
1990,IA,SOYBEANS,Clinton,224635
1990,IA,SOYBEANS,Crawford,220799
1990,IA,SOYBEANS,Dallas,290883
1990,IA,SOYBEANS,Decatur,96052
1990,IA,SOYBEANS,Des Moines,101192
1990,IA,SOYBEANS,Dickinson,211956
1990,IA,SOYBEANS,Dubuque,11652
1990,IA,SOYBEANS,E Pottawattamie,278750
1990,IA,SOYBEANS,Emmet,304682
1990,IA,SOYBEANS,Fayette,44783
1990,IA,SOYBEANS,Floyd,192119
1990,IA,SOYBEANS,Fremont,342172
1990,IA,SOYBEANS,Greene,325827
1990,IA,SOYBEANS,Grundy,217852
1990,IA,SOYBEANS,Guthrie,172770
1990,IA,SOYBEANS,Hamilton,446887
1990,IA,SOYBEANS,Hardin,312950
1990,IA,SOYBEANS,Harrison,382821
1990,IA,SOYBEANS,Henry,158410
1990,IA,SOYBEANS,Humboldt,333127
1990,IA,SOYBEANS,Ida,228497
1990,IA,SOYBEANS,Iowa,138194
1990,IA,SOYBEANS,Jackson,17856
1990,IA,SOYBEANS,Jasper,249190
1990,IA,SOYBEANS,Jefferson,167782
1990,IA,SOYBEANS,Johnson,170175
1990,IA,SOYBEANS,Keokuk,189329
1990,IA,SOYBEANS,Kossuth,721380
1990,IA,SOYBEANS,Lee,125968
1990,IA,SOYBEANS,Linn,264756
1990,IA,SOYBEANS,Louisa,188622
1990,IA,SOYBEANS,Lucas,77051
1990,IA,SOYBEANS,Madison,154697
1990,IA,SOYBEANS,Mahaska,170067
1990,IA,SOYBEANS,Marion,118547
1990,IA,SOYBEANS,Marshall,248107
1990,IA,SOYBEANS,Mills,292818
1990,IA,SOYBEANS,Mitchell,324566
1990,IA,SOYBEANS,Monona,217642
1990,IA,SOYBEANS,Monroe,66218
1990,IA,SOYBEANS,Montgomery,249142
1990,IA,SOYBEANS,Muscatine,192964
1990,IA,SOYBEANS,O Brien,319200
1990,IA,SOYBEANS,Osceola,289096
1990,IA,SOYBEANS,Page,188484
1990,IA,SOYBEANS,Palo Alto,390549
1990,IA,SOYBEANS,Plymouth,516002
1990,IA,SOYBEANS,Pocahontas,457353
1990,IA,SOYBEANS,Polk,153870
1990,IA,SOYBEANS,Ringgold,103695
1990,IA,SOYBEANS,Sac,356895
1990,IA,SOYBEANS,Scott,68188
1990,IA,SOYBEANS,Shelby,227941
1990,IA,SOYBEANS,Sioux,342299
1990,IA,SOYBEANS,Story,390207
1990,IA,SOYBEANS,Tama,273050
1990,IA,SOYBEANS,Van Buren,88290
1990,IA,SOYBEANS,W Pottawattamie,307564
1990,IA,SOYBEANS,Wapello,150333
1990,IA,SOYBEANS,Warren,149393
1990,IA,SOYBEANS,Washington,213478
1990,IA,SOYBEANS,Wayne,138524
1990,IA,SOYBEANS,Webster,478551
1990,IA,SOYBEANS,Winnebago,257007
1990,IA,SOYBEANS,Winneshiek,9891
1990,IA,SOYBEANS,Woodbury,285432
1990,IA,SOYBEANS,Worth,250368
1990,IA,SOYBEANS,Wright,404621
1990,IA,WHEAT,Decatur,1148
1990,IA,WHEAT,E Pottawattamie,706
1990,IA,WHEAT,Henry,3234
1990,IA,WHEAT,Jefferson,2122
1990,IA,WHEAT,Lee,2482
1990,IA,WHEAT,Mills,2239
1990,IA,WHEAT,Plymouth,636
1990,IA,WHEAT,Wapello,596
1990,IL,CORN,Adams,280139
1990,IL,CORN,Bureau,791382
1990,IL,CORN,Carroll,314911
1990,IL,CORN,Champaign,381286
1990,IL,CORN,Christian,193309
1990,IL,CORN,Clark,123161
1990,IL,CORN,Clay,179749
1990,IL,CORN,Coles,124285
1990,IL,CORN,Crawford,159793
1990,IL,CORN,Cumberland,77472
1990,IL,CORN,De Kalb,172558
1990,IL,CORN,De Witt,103932
1990,IL,CORN,Douglas,104091
1990,IL,CORN,Ford,470273
1990,IL,CORN,Franklin,92287
1990,IL,CORN,Fulton,268351
1990,IL,CORN,Grundy,342402
1990,IL,CORN,Hamilton,34966
1990,IL,CORN,Henderson,595775
1990,IL,CORN,Henry,933980
1990,IL,CORN,Iroquois,844677
